10	300
Cindy_Margolis	5	1
Cindy_Moll	1	3
Cindy_Moll	4	2
Cindy_Moll	3	2
Cindy_Taylor	4	2
Cindy_Taylor	1	1
Cindy_Taylor	1	3
Cindy_Zagorski	1	4
Cindy_Zagorski	2	4
Cindy_Zagorski	3	2
Ciro_Gomes	14	9
Ciro_Gomes	11	12
Ciro_Gomes	20	19
Claire_Danes	6	12
Claire_Danes	9	4
Claire_Danes	8	12
Claire_De_Gryse	3	1
Claire_De_Gryse	1	2
Claire_De_Gryse	1	4
Claire_Hentzen	2	4
Claire_Hentzen	6	7
Claire_Hentzen	8	3
Claire_Leger	4	1
Claire_Leger	7	5
Claire_Leger	8	5
Claire_Tomalin	1	2
Claire_Tomalin	2	1
Claire_Tomalin	4	4
Clara_Harris	12	7
Clara_Harris	5	12
Clara_Harris	8	1
Clare_Latimer	4	2
Clare_Latimer	1	3
Clare_Latimer	2	2
Clare_Short	10	1
Clare_Short	10	8
Clare_Short	2	7
Claude_Jorda	3	3
Claude_Jorda	4	2
Claude_Jorda	4	3
Claudia_Cardinale	1	3
Claudia_Cardinale	4	1
Claudia_Cardinale	1	4
Claudia_Pechstein	1	4
Claudia_Pechstein	1	1
Claudia_Pechstein	1	2
Claudia_Schiffer	1	2
Claudia_Schiffer	1	4
Claudia_Schiffer	1	3
Claudine_Farrell	3	2
Claudine_Farrell	2	1
Claudine_Farrell	1	4
Claudio_Abbado	4	1
Claudio_Abbado	1	2
Claudio_Abbado	2	1
Claudio_Lopez	2	3
Claudio_Lopez	4	2
Claudio_Lopez	2	1
Claudio_Ranieri	2	2
Claudio_Ranieri	1	3
Claudio_Ranieri	3	4
Clay_Aiken	3	1
Clay_Aiken	20	19
Clay_Aiken	8	23
Clemente_de_la_Vega	4	3
Clemente_de_la_Vega	3	4
Clemente_de_la_Vega	3	4
Clifford_Etienne	3	3
Clifford_Etienne	1	2
Clifford_Etienne	1	2
Clifford_Robinson	2	3
Clifford_Robinson	3	1
Clifford_Robinson	1	4
Cliff_Ellis	1	1
Cliff_Ellis	4	1
Cliff_Ellis	1	1
Clint_Eastwood	15	5
Clint_Eastwood	16	5
Clint_Eastwood	8	1
Clint_Howard	3	1
Clint_Howard	3	3
Clint_Howard	3	2
Clint_Lamebear	4	2
Clint_Lamebear	4	3
Clint_Lamebear	1	2
Clive_Woodward	1	3
Clive_Woodward	3	4
Clive_Woodward	4	3
Coco_dEste	2	4
Coco_dEste	4	1
Coco_dEste	4	1
Coleen_Rowley	1	3
Coleen_Rowley	3	1
Coleen_Rowley	3	1
Colin_Campbell	4	1
Colin_Campbell	3	2
Colin_Campbell	1	2
Colin_Farrell	13	15
Colin_Farrell	20	21
Colin_Farrell	21	1
Colin_Jackson	5	1
Colin_Jackson	8	3
Colin_Jackson	5	5
Colin_Montgomerie	5	3
Colin_Montgomerie	7	3
Colin_Montgomerie	1	2
Colin_Phillips	4	2
Colin_Phillips	3	2
Colin_Phillips	2	1
Colin_Powell	249	574
Colin_Powell	622	589
Colin_Powell	132	277
Colin_Prescot	3	1
Colin_Prescot	2	1
Colin_Prescot	4	2
Colleen_Atwood	3	4
Colleen_Atwood	4	3
Colleen_Atwood	3	1
Colleen_Donovan	2	3
Colleen_Donovan	3	1
Colleen_Donovan	2	4
Colleen_Jones	3	1
Colleen_Jones	3	4
Colleen_Jones	1	4
Colleen_OClair	3	1
Colleen_OClair	1	2
Colleen_OClair	3	3
Colleen_Ryan	1	1
Colleen_Ryan	3	1
Colleen_Ryan	2	2
Collis_Temple_III	1	1
Collis_Temple_III	2	2
Collis_Temple_III	1	4
Columba_Bush	2	1
Columba_Bush	4	1
Columba_Bush	1	1
Compay_Segundo	1	2
Compay_Segundo	3	4
Compay_Segundo	1	2
Conan_OBrien	2	6
Conan_OBrien	1	2
Conan_OBrien	4	2
Conchita_Martinez	12	4
Conchita_Martinez	2	9
Conchita_Martinez	6	7
Condoleezza_Rice	16	17
Condoleezza_Rice	19	7
Condoleezza_Rice	13	23
Connie_Freydell	1	3
Connie_Freydell	2	1
Connie_Freydell	2	3
Conrad_Black	4	4
Conrad_Black	4	3
Conrad_Black	1	1
Constance_Marie	3	2
Constance_Marie	1	4
Constance_Marie	4	4
Justine_Pasek	19	Peter_Gilmour	4	
Justin_Gatlin	2	Judy_Dean	1	
Justin_Guarini	12	Sylvie_Guillem	3	
Justin_Leonard	14	Margaret_Hasley	2	
Justin_Marshall	2	Allison_Searing	1	
Justin_Timberlake	23	John_Philip_Elkann	4	
Justin_Wilson	4	Anthony_Ervin	3	
Kai-Uwe_Ricke	2	Jodie_Henry	3	
Kaio_Almeida	2	Laura_Bozzo	2	
Kaisser_Bazan	1	Anna_Nicole_Smith	3	
Kalpana_Chawla	5	Jonathan_Tiomkin	4	
Kamal_Kharrazi	7	Almeida_Baptista	2	
Kang_Gum-sil	2	Rick_Dinse	12	
Kaoru_Hasuike	3	Dinora_Rosales	4	
Kareena_Kapoor	3	Jane_Rooney	2	
Karen_Clarkson	2	Du_Qinglin	4	
Karen_Lynn_Gorney	2	Hermes_Gamonal	4	
Karen_Mok	4	Atal_Bihari_Vajpayee	6	
Karen_Pereiras	2	Hatsui_Hasuike	1	
Karin_Stoiber	3	Gregory_Geoffroy	7	
Karin_Viard	3	Luc_Montagnier	4	
Karl-Heinz_Rummenigge	4	Shafal_Mosed	2	
Karol_Kucera	3	Marc_Anthony	1	
Katerina_Smrzova	3	Leslie_Caldwell	7	
Kate_Burton	2	Edward_Burns	1	
Kate_Capshaw	2	Justin_Gatlin	4	
Kate_Hudson	22	Bobo_Balde	1	
Kate_Lee	1	Troy_Aikman	1	
Kate_Richardson	4	Norodom_Chakrapong	4	
Kate_Starbird	2	Paul_Greengrass	2	
Kate_Winslet	3	Joe_Strummer	2	
Katherine_Harris	1	Hisao_Oguchi	1	
Kathie_Louise_Saunders	1	Michael_Capellas	7	
Kathleen_Abernathy	1	Mack_Brown	1	
Kathleen_Glynn	3	Dimitar_Berbatov	4	
Kathleen_Kennedy_Townsend	3	Darryl_Stingley	2	
Kathryn_Bigelow	3	Kevin_Nealon	4	
Kathryn_Grayson	1	Phil_Cline	3	
Kathryn_Tucker	2	James_Traficant	3	
Kathy_Bates	4	Roy_Jones_Jr	5	
Kathy_Gannon	4	Damon_van_Dam	1	
Kathy_Winters	5	Raja_Qureshi	2	
Katie_Couric	2	Jalen_Rose	1	
Katie_Harman	3	Vadim_Devyatovskiy	3	
Katie_Holmes	2	Mary_Carey	6	
Katie_Smith	1	Richard_Gere	24	
Katja_Riemann	4	Omar_Vizquel	4	
Katrin_Cartlidge	1	Lori_Berenson	3	
Kay_Bailey_Hutchison	2	Ted_Christopher	3	
Kay_Behrensmeyer	3	Norm_Coleman	16	
Keanu_Reeves	25	Micheal_Jourdain_Jr	3	
Keiko_Sofia_Fujimori	4	Andre_Lange	1	
Keira_Knightley	8	Svetlana_Belousova	3	
Keith_Bishop_Jr	3	Joshua_Harapko	3	
Keith_Bogans	8	Maria_Soledad_Alvear_Valenzuela	15	
Keith_Fotta	4	Haydar_Aliyev	4	
Keith_Foulke	2	Camille_Lewis	2	
Keith_Lockhart	3	Brad_Johnson	14	
Keith_Lowen	4	Sue_Slavec	4	
Keith_Olbermann	1	Cathy_Freeman	4	
Keith_Osik	3	Jennifer_McCoy	4	
Keith_Snyder	4	David_Duval	1	
Keith_Tyson	1	David_Gest	2	
Keith_Urban	2	Peter_Albertsen	4	
Keith_Van_Horn	1	Sara_Silverman	3	
Keizo_Yamada	4	Mitchell_McLaughlin	4	
Kellie_Coffey	1	Christian_Wulff	4	
Kellie_Greene	1	Cindy_Taylor	1	
Kelli_White	8	Rand_Beers	3	
Kelly_Clarkson	6	James_Hughes	2	
Kelly_Santos	3	Tom_Amstutz	3	
Kelsey_Grammer	2	Tomoko_Hagiwara	1	
Kelvin_Sampson	3	Nancy_Kerrigan	2	
Kemal_Dervis	3	Robert_Zoellick	15	
Kenenisa_Bekele	3	Jean-Claude_Juncker	8	
Kenneth_Bowersox	8	Michael_Leavitt	3	
Kenneth_Branagh	5	Gina_Lollobrigida	4	
Kenneth_Brill	4	Mahmoud_Al_Zhar	1	
Kenneth_Dam	3	Jason_Lezak	4	
Kenneth_Evans	3	Manfred_Stolpe	6	
Kenneth_Reichert	3	Tom_Brady	6	
Kenny_Brack	3	Chris_Hernandez	4	
Kenny_Chesney	1	Arturo_Gatti	4	
Kent_McCord	4	Nathalie_Dechy	3	
Kent_Robinson	4	David_Ballantyne	1	
Kent_Rominger	8	Floyd_Keith	1	
Ken_Kutaragi	4	Hutomo_Mandala_Putra	2	
Ken_Loach	1	Anders_Ebbeson	1	
Ken_Macha	5	Vincent_Gallo	9	
Ken_Wharfe	4	Fred_Thompson	3	
Kevin_Costner	24	Bilal_Erdogan	1	
Kevin_Crane	3	James_Carville	1	
Kevin_Garnett	3	Ali_Naimi	12	
Kevin_Gil	2	Mike_Tice	4	
Kevin_Harvick	3	John_Cornyn	2	
Kevin_James	2	Steven_Briggs	4	
Kevin_Keegan	3	Zeljko_Rebraca	1	
Kevin_Marshall	3	Andrew_Sabey	2	
Kevin_Millwood	2	Julian_Fantino	2	
Kevin_Nealon	1	San_Lan	3	
Kevin_Satterfield	2	Elaine_Stritch	2	
Kevin_Spacey	11	Chris_Bell	7	
Kevin_Stallings	4	Mehmet_Okur	4	
Kevin_Tarrant	3	Kathleen_Abernathy	3	
Khader_Rashid_Rahim	4	Ben_Cahoon	2	
Khaled_Sawalhi	4	Roy_Chaderton	2	
Khalid_Khannouchi	1	Larry_Hagman	2	
Khalid_Qazi	4	Sid_Caesar	2	
Khatol_Mohammad_Zai	1	Scott_Rudin	1	
Khin_Nyunt	1	Mike_Smith	1	
Khum_Bahadur_Khadka	2	Sue_Wicks	1	
Kifah_Ajouri	1	Abdullatif_Sener	6	
Kiki_Vandeweghe	3	Nancy_Greenlaw	4	
Kimberly_Bruckner	2	Rollie_Massimino	4	
Kimberly_Stewart	3	Dave_Wannstedt	2	
Kimi_Raikkonen	2	Jeff_Van_Gundy	2	
Kimora_Lee	4	Makiya_Ali_Hassan	3	
Kim_Cattrall	1	Guillaume_Depardieu	2	
Kim_Clijsters	12	Douglas_Faneuil	1	
Kim_Dae-jung	25	Alex_Penelas	7	
Kim_Dong-tae	1	Malcolm_Glazer	3	
Kim_Gandy	4	Makiya_Ali_Hassan	4	
Kim_Hong-up	2	Chang_Tso	1	
Kim_Jin-sun	5	Gene_Keady	1	
Kim_Jong-Il	5	Monique_Ferreira	2	
Kim_Ryong-sung	9	Natalie_Coughlin	2	
Kim_Su_Nam	2	Christian_Patino	2	
Kim_Weeks	4	Melana_Scantlin	4	
Kim_Yong-il	7	Stefano_Accorsi	3	
Kim_Yun-kyu	1	Silvan_Shalom	9	
King_Abdullah_II	11	Bob_Taft	2	
King_Bhumibol_Adulyadej	2	Jane_Riley	1	
Kirby_Puckett	4	Mary-Kate_Olsen	1	
Kirk_Douglas	2	Denys_Arcand	2	
Kirk_Ferentz	2	Corliss_Williamson	3	
Kirk_Johnson	3	Bob_Krueger	2	
Kitin_Munoz	2	Sarah_Canale	2	
Kit_Bond	2	Maria_Shriver	3	
Kjell_Magne_Bondevik	12	Jennifer_Granholm	1	
Klaus_Schwab	3	Tom_Poston	1	
Klaus_Zwickel	2	Will_Ofenheusle	4	
Kobe_Bryant	2	Sally_Ride	2	
Kofi_Annan	46	Jeannette_Biedermann	3	
Koichiro_Matsuura	2	Guus_Hiddink	3	
Koichi_Haraguchi	2	James_Roberts	4	
Koichi_Tanaka	3	Kevin_Stallings	4	
Koji_Uehara	4	Chris_Cirino	1	
Kong_Quan	4	Kurt_Busch	4	
Kosuke_Kitajima	4	Brian_Weaver	1	
Kristanna_Loken	14	Charles_Bronson	2	
Kristen_Breitweiser	3	Carolina_Kluft	4	
Kristen_Rivera	1	Bill_Bradley	2	
Kristin_Davis	8	Filippo_Inzaghi	8	
Kristin_Scott_Thomas	3	Martin_Luther_King_III	4	
Kristy_Curry	2	Emma_Watson	18	
Kurt_Budke	4	Brian_Billick	4	
Kurt_Busch	2	Elaine_Chao	2	
Kurt_Russell	4	Steven_Briggs	1	
Kurt_Schottenheimer	1	Yukio_Hatoyama	2	
Kurt_Suzuki	1	Dirk_Kempthorne	2	
Kurt_Tanabe	3	Katja_Riemann	4	
Kurt_Warner	16	Thomas_Van_Essen	2	
Kwame_Kilpatrick	3	Phan_Van_Khai	8	
Kweisi_Mfume	3	John_Walsh	8	
Kwon_Yang-sook	9	Richard_Branson	2	
Kwon_Young-gil	3	Gerard_Depardieu	2	
Kyle_McLaren	4	Philippe_Gagnon	4	
Kyoko_Nakayama	4	Lew_Rywin	1	
Laila_Ali	2	Mark_Bellhorn	1	
Lana_Clarkson	4	Celso_Amorim	1	
Lance_Armstrong	15	Charlize_Theron	2	
Lance_Bass	9	Petria_Thomas	5	
Landon_Donovan	4	Gala_Leon_Garcia	2	
Lane_Bryant	2	Kenneth_Brill	2	
Lara_Logan	4	Glen_DaSilva	1	
Larenz_Tate	4	Chris_Bell	7	
Larry_Bowa	5	Ernie_Grunfeld	3	
Larry_Brown	10	Joshua_Harapko	3	
Larry_Campbell	2	Silvio_Berlusconi	68	
Larry_Coker	14	Jackie_Chan	22	
Larry_Donald	4	Alexandra_Jackson	2	
Larry_Ellison	5	Stanley_Tong	1	
Larry_Eustachy	2	Geoff_Hoon	10	
Larry_Flynt	1	Roberta_Combs	3	
Larry_Greene	2	Matt_Walters	2	
Larry_Hagman	3	John_Kerr	1	
Larry_Hahn	3	Pablo_Khulental	2	
Larry_Harris	3	Paddy_Long	1	
Larry_Johnson	1	Mohammad_Al-Sharief	4	
Larry_Lindsey	4	Elena_Tihomirova	3	
Larry_Lucchino	4	Mike_Martz	9	
Larry_Nichols	1	Pete_Aldridge	4	
Larry_Pleau	4	Rosny_Desroches	3	
Larry_Tanenbaum	4	Jason_Clermont	3	
Larry_Templeton	1	Sonia_Gandhi	10	
Larry_Thompson	9	Gary_Barnett	1	
Larry_Wilmore	4	John_Walsh	4	
Lars_Burgsmuller	2	Ernest_Hollings	2	
Lars_Von_Trier	2	Ai_Sugiyama	5	
Laszlo_Kovacs	3	Jeremy_Gompertz	4	
Latrell_Sprewell	4	Jim_Edmonds	3	
Laura_Bozzo	1	Jorge_Batlle	9	
Laura_Bush	46	Jalen_Rose	2	
Laura_Gobai	1	Ellen_Barkin	2	
Laura_Hernandez	6	Buddy_Ryan	2	
Laura_Linney	9	Thad_Matta	2	
Laura_Pausini	4	Bijan_Darvish	1	
Laura_Romero	4	Vassilis_Xiros	1	
Laura_Ziskin	2	Jonathan_Edwards	17	
Laurel_Clark	2	Mo_Elleithee	4	
Laurence_Tribe	3	Ali_Fallahian	1	
Laurent_Gbagbo	2	Brendan_Hansen	3	
Laurent_Jalabert	2	John_Paul_DeJoria	4	
Laurent_Woulzy	3	Yuri_Fedotov	3	
Lauren_Hutton	2	Talal_Keenaan	3	
Lauren_Killian	4	Jerry_Springer	12	
Laurie_Chan	2	Frank_Murkowski	1	
Laurie_Laychak	4	Lynn_Redgrave	2	
Laurie_Pirtle	1	Brock_Berlin	3	
Lawrence_Di_Rita	2	Leander_Paes	3	
Lawrence_Foley	2	Daniel_Comisso_Urdaneta	1	
Lawrence_MacAulay	2	David_Trimble	18	
Lawrence_Roberts	3	Jackie_Chan	33	
Leah_Remini	4	Maureen_Fanning	7	
Leander_Paes	3	Aby_Har-Even	3	
Leandro_Garcia	4	Aleksander_Voloshin	2	
LeAnn_Rimes	8	Stan_Kasten	3	
Lea_Fastow	8	Armando_Avila_Panchame	1	
LeBron_James	1	Wang_Nan	4	
Lee_Ann_Knight	2	Anastasia_Kelesidou	4	
Lee_Ann_Terlaji	2	Monica_Vergara	3	
Lee_Ann_Womack	2	Valentina_Cervi	3	
Lee_Baca	3	Christine_Todd_Whitman	19	
Lee_Byung-woong	2	Susie_Castillo	2	
Lee_Hoi-chang	3	Thomas_Malchow	2	
Lee_Hong-ki	4	George_Galloway	12	
Lee_Jun	2	Manuela_Montebrun	4	
Lee_Nam-shin	3	Romario_Farias	1	
Lee_Soo-hyuck	3	Kirk_Douglas	3	
Lee_Tae-sik	4	Hiroyuki_Yoshino	3	
Lee_Yeo-jin	1	John_Bolton	19	
Lee_Yuan-tseh	4	Michael_Brandon	4	
Leigh_Winchell	1	Peter_Gilmour	4	
Lela_Rochon	1	Ismail_Merchant	4	
Lemuel_Montulo	2	Stephen_Webster	1	
Lena_Katina	3	Joe_Nichols	10	
Lene_Espersen	4	Rafiq_Hariri	4	
Leni_Bjorklund	4	Julio_Iglesias_Jr	2	
Lennart_Johansson	3	Roy_Moore	3	
Lennox_Lewis	12	Matt_Herden	3	
Lenny_Kravitz	1	Chin-Feng_Chen	3	
Lenny_Wilkens	11	Rebekah_Chantay_Revels	9	
Leonardo_Del_Vecchio	2	Steve_Avery	3	
Leonardo_DiCaprio	8	Arnaud_Clement	4	
Leonardo_Fernandez	2	Frank_Stallone	3	
Leonard_Glick	3	Bob_Hope	9	
Leonard_Hamilton	4	Marwan_Muasher	4	
Leonid_Kuchma	9	Derek_King	1	
Leon_Lai	3	Michael_Bloomberg	34	
Leon_LaPorte	7	Marcos_Milinkovic	1	
Leon_Silver	1	Stephen_Glassroth	4	
Leo_Mullin	1	James_Caan	12	
LeRoy_Millette_Jr	3	Mohammed_Abulhasan	3	
Lesia_Burlak	3	Mary_Elizabeth_Mastrantonio	1	
Lesley_Flood	4	Nigel_Redden	4	
Lesley_McCulloch	4	Paul_Murphy	4	
Leslie_Caldwell	11	Sergio_Castellitto	2	
Leslie_Moonves	1	Lucio_Gutierrez	40	
Leslie_Wiser_Jr	1	Enrique_Iglesias	1	
Lester_Holt	4	Michelle_Pfeiffer	4	
Leszek_Miller	3	Mauricio_Macri	1	
Leticia_Dolera	2	Jaime_Pressly	3	
Leticia_Van_de_Putte	4	Amy_Yasbeck	2	
Leuris_Pupo	3	Laila_Ali	5	
Lewis_Booth	3	Carly_Fiorina	11	
Lew_Rywin	4	Ricky_Martin	4	
Liam_Neeson	5	Tim_Allen	14	
Liane_Janda	1	Paul_Kagame	7	
Lidija_Djukanovic	2	Thomas_Scavone	2	
Lili_Marinho	1	Mike_Myers	12	
Lili_Taylor	4	Celine_Dion	9	
Lily_Safra	2	Ed_Smart	1	
Lily_Tomlin	4	Carlos_Beltran	2	
Lima_Azimi	3	Michael_Michele	3	
Lim_Dong-won	4	Chen_Liang_Yu	2	
Lina_Krasnoroutskaya	5	Simona_Hradil	4	
Lincoln_Chafee	3	David_Kelley	5	
Linda_Amicangioli	1	Eve_Pelletier	5	
Linda_Baboolal	2	Michael_Sheehan	3	
Linda_Dano	4	Paula_Radcliffe	13	
Linda_Franklin	2	Tubby_Smith	9	
Linda_Mason	1	Fabrice_Santoro	11	
Linda_Sanchez	1	Larenz_Tate	3	
Lindsay_Davenport	18	Tom_Poston	3	
Lindsey_Graham	4	Andre_Bucher	4	
Lindy_Ruff	4	Gwyneth_Paltrow	6	
Lino_Oviedo	12	Milan_Kucan	4	
Linus_Roache	1	Larry_Eustachy	4	
Lin_Yi-fu	1	John_Anderson	4	
Lionel_Chalmers	3	Arye_Mekel	5	
Coretta_Scott_King	10	2
Coretta_Scott_King	5	9
Coretta_Scott_King	1	4
Corey_Maggette	2	4
Corey_Maggette	3	4
Corey_Maggette	2	4
Corinna_Harfouch	1	3
Corinna_Harfouch	2	1
Corinna_Harfouch	4	2
Corinne_Coman	4	5
Corinne_Coman	6	8
Corinne_Coman	6	1
Cori_Enghusen	2	2
Cori_Enghusen	1	1
Cori_Enghusen	3	3
Corliss_Williamson	1	2
Corliss_Williamson	2	2
Corliss_Williamson	4	3
Costas_Simitis	10	5
Costas_Simitis	14	1
Costas_Simitis	11	2
Courtney_Cox	3	3
Courtney_Cox	2	2
Courtney_Cox	3	4
Courtney_Love	4	3
Courtney_Love	2	5
Courtney_Love	5	2
Craig_Burley	2	4
Craig_Burley	3	4
Craig_Burley	3	2
Craig_David	1	2
Craig_David	3	3
Craig_David	1	2
Craig_Doblin	3	4
Craig_Doblin	4	3
Craig_Doblin	3	4
Craig_Fitzgibbon	4	1
Craig_Fitzgibbon	4	3
Craig_Fitzgibbon	1	1
Craig_MacTavish	4	2
Craig_MacTavish	2	4
Craig_MacTavish	1	2
Craig_Wilson	2	3
Craig_Wilson	4	1
Craig_Wilson	2	1
Crandall_Bowles	2	2
Crandall_Bowles	1	2
Crandall_Bowles	2	2
Crispin_Glover	3	4
Crispin_Glover	3	2
Crispin_Glover	3	3
Cristiano_da_Matta	1	3
Cristiano_da_Matta	4	2
Cristiano_da_Matta	1	3
Cristina_Fernandez	1	3
Cristina_Fernandez	4	1
Cristina_Fernandez	3	4
Cristina_Kirchner	1	4
Cristina_Kirchner	3	2
Cristina_Kirchner	4	4
Cristina_Torrens_Valero	1	2
Cristina_Torrens_Valero	4	4
Cristina_Torrens_Valero	3	4
Cruz_Bustamante	4	2
Cruz_Bustamante	10	3
Cruz_Bustamante	6	10
Curtis_Joseph	3	4
Curtis_Joseph	3	2
Curtis_Joseph	3	2
Curtis_Rodriguez	3	1
Curtis_Rodriguez	1	1
Curtis_Rodriguez	1	1
Curt_Weldon	1	4
Curt_Weldon	4	3
Curt_Weldon	1	4
Cyndi_Thompson	2	2
Cyndi_Thompson	1	3
Cyndi_Thompson	1	1
Cynthia_Nixon	4	1
Cynthia_Nixon	4	4
Cynthia_Nixon	2	4
Cynthia_Rowley	1	4
Cynthia_Rowley	4	1
Cynthia_Rowley	3	4
Daisy_Fuentes	1	2
Daisy_Fuentes	6	8
Daisy_Fuentes	4	5
Dai_Bachtiar	6	1
Dai_Bachtiar	5	4
Dai_Bachtiar	8	7
Dai_Chul_Chyung	1	4
Dai_Chul_Chyung	3	4
Dai_Chul_Chyung	3	1
Daja_Bedanova	2	2
Daja_Bedanova	4	4
Daja_Bedanova	2	4
Dalai_Lama	4	2
Dalai_Lama	1	1
Dalai_Lama	3	4
Dale_Bosworth	4	3
Dale_Bosworth	2	2
Dale_Bosworth	2	1
Dale_Earnhardt_Jr	6	3
Dale_Earnhardt_Jr	8	4
Dale_Earnhardt_Jr	3	4
Dalia_Rabin-Pelosoff	2	3
Dalia_Rabin-Pelosoff	4	2
Dalia_Rabin-Pelosoff	3	1
Damon_Stoudamire	2	1
Damon_Stoudamire	2	2
Damon_Stoudamire	4	2
Damon_van_Dam	2	1
Damon_van_Dam	4	1
Damon_van_Dam	2	4
Dana_Vollmer	4	3
Dana_Vollmer	3	1
Dana_Vollmer	2	3
DAngelo_Jimenez	1	4
DAngelo_Jimenez	4	2
DAngelo_Jimenez	4	3
Daniela_Hantuchova	2	4
Daniela_Hantuchova	4	2
Daniela_Hantuchova	3	2
Daniele_Hypolito	2	2
Daniele_Hypolito	4	1
Daniele_Hypolito	2	4
Danielle_Spencer	4	1
Danielle_Spencer	3	2
Danielle_Spencer	3	2
Daniell_Sunjata	4	2
Daniell_Sunjata	4	4
Daniell_Sunjata	3	1
Daniel_Barenboim	4	1
Daniel_Barenboim	4	1
Daniel_Barenboim	2	3
Daniel_Coats	3	3
Daniel_Coats	4	1
Daniel_Coats	1	4
Daniel_Comisso_Urdaneta	4	2
Daniel_Comisso_Urdaneta	4	1
Daniel_Comisso_Urdaneta	4	1
Daniel_Darnell	2	3
Daniel_Darnell	4	2
Daniel_Darnell	1	2
Daniel_Day-Lewis	1	4
Daniel_Day-Lewis	1	2
Daniel_Day-Lewis	7	6
Daniel_Kurtzer	4	1
Daniel_Kurtzer	2	4
Daniel_Kurtzer	4	2
Daniel_Montenegro	1	1
Daniel_Montenegro	2	3
Daniel_Montenegro	4	2
Daniel_Montgomery	3	3
Daniel_Montgomery	2	2
Daniel_Montgomery	1	4
Daniel_Osorno	2	1
Daniel_Osorno	2	3
Daniel_Osorno	2	3
Daniel_Patrick_Moynihan	1	4
Daniel_Patrick_Moynihan	1	1
Daniel_Patrick_Moynihan	1	1
Daniel_Pearl	2	2
Daniel_Pearl	1	3
Daniel_Pearl	2	4
Daniel_Radcliffe	1	2
Daniel_Radcliffe	8	5
Daniel_Radcliffe	7	1
Daniel_Rouse	3	3
Daniel_Rouse	2	2
Daniel_Rouse	2	3
Daniel_Zelman	2	4
Daniel_Zelman	3	2
Daniel_Zelman	3	4
Danis_Tanovic	2	3
Danis_Tanovic	1	2
Danis_Tanovic	4	1
Danny_Ainge	4	4
Danny_Ainge	2	4
Danny_Ainge	4	2
Danny_Avalon	1	2
Danny_Avalon	2	2
Danny_Avalon	2	4
Danny_Glover	3	3
Danny_Glover	2	3
Danny_Glover	1	3
Danny_Green	2	1
Danny_Green	4	3
Danny_Green	4	4
Danny_Morgan	1	3
Danny_Morgan	3	2
Danny_Morgan	4	1
Dany_Heatley	1	2
Dany_Heatley	3	3
Dany_Heatley	3	4
Dan_Bartlett	1	2
Dan_Bartlett	1	1
Dan_Bartlett	3	1
Dan_Bylsma	4	1
Dan_Bylsma	2	3
Dan_Bylsma	3	3
Dan_Dickau	3	2
Dan_Dickau	1	2
Dan_Dickau	4	4
Dan_Duquette	3	1
Dan_Duquette	2	3
Dan_Duquette	2	3
Dan_Guerrero	4	2
Dan_Guerrero	2	4
Dan_Guerrero	4	2
Dan_Kellner	2	4
Dan_Kellner	1	1
Dan_Kellner	3	2
Dan_LaCoutre	3	4
Dan_LaCoutre	4	1
Dan_LaCoutre	3	2
Dan_Monson	3	4
Dan_Monson	2	1
Dan_Monson	2	4
Dan_Morales	4	3
Dan_Morales	6	4
Dan_Morales	4	2
Dan_Prinster	3	3
Dan_Prinster	4	4
Dan_Prinster	2	4
Dan_Quayle	3	3
Dan_Quayle	1	3
Dan_Quayle	3	3
Dan_Reeves	1	2
Dan_Reeves	1	2
Dan_Reeves	1	2
Dan_Snyder	3	4
Dan_Snyder	3	2
Dan_Snyder	1	4
Dan_Wheldon	4	4
Dan_Wheldon	2	3
Dan_Wheldon	3	4
Darcy_Regier	2	2
Darcy_Regier	4	4
Darcy_Regier	2	3
Darin_Erstad	2	1
Darin_Erstad	2	4
Darin_Erstad	4	2
Dario_Camuffo	2	3
Dario_Camuffo	1	2
Dario_Camuffo	1	4
Dario_Franchitti	2	2
Dario_Franchitti	1	3
Dario_Franchitti	1	4
Darko_Milicic	2	2
Darko_Milicic	3	1
Darko_Milicic	3	3
Darla_Moore	3	3
Darla_Moore	2	4
Darla_Moore	4	2
Darrell_Issa	6	6
Darrell_Issa	5	5
Darrell_Issa	5	2
Darrell_Porter	2	4
Darrell_Porter	1	1
Darrell_Porter	4	2
Darrell_Royal	1	4
Darrell_Royal	3	1
Darrell_Royal	2	3
Darryl_McDaniels	1	1
Darryl_McDaniels	1	2
Darryl_McDaniels	2	2
Darryl_Stingley	1	3
Darryl_Stingley	2	1
Darryl_Stingley	4	4
Daryl_Hannah	1	2
Daryl_Hannah	4	4
Daryl_Hannah	2	4
Daryl_Jones	1	3
Daryl_Jones	2	4
Daryl_Jones	2	1
Daryl_Sabara	1	1
Daryl_Sabara	1	4
Daryl_Sabara	3	1
Davey_Johnson	2	4
Davey_Johnson	4	4
Davey_Johnson	1	4
Dave_Barr	1	1
Dave_Barr	3	3
Dave_Barr	1	3
Dave_Campo	1	1
Dave_Campo	1	4
Dave_Campo	3	7
Dave_Lewis	2	2
Dave_Lewis	3	2
Dave_Lewis	2	3
Dave_Matthews	4	2
Dave_Matthews	3	3
Dave_Matthews	4	2
Dave_McGinnis	2	3
Dave_McGinnis	4	3
Dave_McGinnis	4	3
Dave_McNally	4	1
Dave_McNally	1	1
Dave_McNally	1	3
Lionel_Hampton	2	Stephanie_Moore	1	
Lionel_Richie	2	Salman_Rushdie	7	
